user_id,user_embedding
4729,"0.0,0.0015918603,0.042452943,1.0177789,0.067097045,0.0,0.65568894,0.016633667"
4730,"0.0,0.003958693,0.039796866,0.91648525,0.06466692,0.0,0.68371797,0.018939268"
4731,"0.0,0.0,0.050789047,1.373559,0.07432173,0.0,0.55700505,0.009783525"
4732,"0.0,0.0,0.054408163,1.5129658,0.07738736,0.0,0.5198309,0.0067178924"
4733,"0.0,0.0,0.05108951,1.384608,0.07454943,0.0,0.554265,0.009555828"
4734,"0.0,0.0,0.05248518,1.439908,0.07588833,0.0,0.5387337,0.008216929"
4735,"0.0,0.0008542221,0.04370314,1.0942082,0.06787157,0.0,0.6337229,0.01623368"
4736,"0.0,0.0,0.04464247,1.129349,0.06861648,0.0,0.62508583,0.015488769"
4737,"0.0,0.0,0.048494555,1.2832584,0.07225447,0.0,0.5815109,0.011850778"
4738,"0.0,0.008110384,0.03483981,0.69883835,0.060038622,0.0,0.7459265,0.023388643"
4739,"0.0,0.0067348606,0.036595855,0.8066212,0.06140326,0.0,0.7142204,0.022350578"
4740,"0.0,0.0,0.04741061,1.2397077,0.07121277,0.0,0.5940994,0.012892483"
4741,"0.0,0.00771012,0.035152577,0.7067957,0.06035214,0.0,0.7436722,0.023201773"
4742,"0.0,0.0045383377,0.039246835,0.91470057,0.063776344,0.0,0.6839429,0.020177469"
4743,"0.0,0.0,0.048466355,1.2827227,0.07230891,0.0,0.5810414,0.011796342"
4744,"0.0,0.0,0.05111024,1.3860853,0.07465636,0.0,0.55337816,0.009448897"
4745,"0.0,0.0,0.04606172,1.1870244,0.07002385,0.0,0.60810375,0.014081404"
4746,"0.0,0.009845262,0.032669373,0.5912608,0.058058806,0.0,0.7769168,0.025390664"
4747,"0.0,0.0,0.048345968,1.2757676,0.07198433,0.0,0.58454996,0.012120927"
4748,"0.0,0.0,0.058434673,1.6746637,0.08131498,0.0,0.47404277,0.0027902778"
4749,"0.0,0.010148132,0.03211483,0.5400611,0.057656374,0.0,0.79191136,0.025864579"
4750,"0.0,0.0,0.051683836,1.4080871,0.0751478,0.0,0.5474614,0.008957459"
4751,"0.0,0.0012906007,0.043195967,1.0728854,0.06747845,0.0,0.639633,0.016529024"
4752,"0.0,0.004062265,0.03945548,0.910338,0.06415227,0.0,0.6864762,0.019455861"
4753,"0.0,0.008761238,0.03381434,0.6399972,0.05920773,0.0,0.7634495,0.024097588"
4754,"0.0,0.0014271531,0.04287244,1.0595615,0.06715403,0.0,0.64353955,0.016834576"
4755,"0.0,0.000833231,0.04383044,1.0982461,0.068152,0.0,0.6318445,0.015826557"
4756,"0.0,0.0,0.048413776,1.2814457,0.07231347,0.0,0.5811183,0.011791781"
4757,"0.0,0.0,0.05027941,1.3528025,0.0738065,0.0,0.56271976,0.010298749"
4758,"0.0,0.0029563298,0.04129272,0.99391,0.065849006,0.0,0.6611734,0.017922519"
4759,"0.0,0.0,0.048857853,1.2975799,0.072632775,0.0,0.57695425,0.0114724785"
4760,"0.0,0.0,0.044860985,1.1412079,0.06900783,0.0,0.6200219,0.015097423"
4761,"0.0,0.0,0.04481914,1.1367109,0.06877514,0.0,0.62264806,0.015330113"
4762,"0.0,0.002876115,0.04132212,0.9995839,0.065715946,0.0,0.65973186,0.018359138"
4763,"0.0,0.0,0.0470253,1.2266344,0.07103895,0.0,0.59625673,0.013066303"
4764,"0.0,0.0020554448,0.04218813,1.0294974,0.06660128,0.0,0.6518428,0.017185379"
4765,"0.0,0.0,0.05061423,1.3672063,0.07422816,0.0,0.558035,0.009877093"
4766,"0.0,0.0016235765,0.042555913,1.0437782,0.067009695,0.0,0.647753,0.01681921"
4767,"0.0,0.0021292204,0.04227206,1.0353203,0.06666121,0.0,0.6497802,0.017271576"
4768,"0.0,0.0,0.049314864,1.3140981,0.072872594,0.0,0.57414055,0.011232657"
4769,"0.0,0.0,0.049154133,1.3083252,0.072787665,0.0,0.5755207,0.0113175865"
4770,"0.0,0.011030344,0.030998498,0.51432526,0.056495175,0.0,0.7996134,0.026850529"
4771,"0.0,0.0008255867,0.043611277,1.0903039,0.06775245,0.0,0.63482434,0.0163528"
4772,"0.0,0.0016461294,0.042385988,1.0156229,0.06693901,0.0,0.65699774,0.01661311"
4773,"0.0,0.0,0.055507537,1.557935,0.07854804,0.0,0.5067303,0.0055572204"
4774,"0.0,0.0,0.06489262,1.92568,0.08709498,0.0,0.40641147,0.0"
4775,"0.0,0.001709803,0.04280232,1.0605905,0.06716369,0.0,0.6419244,0.016941559"
4776,"0.0,0.0013822466,0.04295104,1.0640595,0.06715673,0.0,0.6420824,0.016948521"
4777,"0.0,0.008989919,0.03371404,0.6796918,0.05860696,0.0,0.7514033,0.024854116"
4778,"0.0,0.0021053413,0.042204358,1.0357116,0.06653583,0.0,0.6497241,0.017569423"
4779,"0.0,0.0038151443,0.040208258,0.9528785,0.06472056,0.0,0.67307895,0.019206371"
4780,"0.0,0.0,0.055547137,1.5594761,0.07858036,0.0,0.5066552,0.0055249"
4781,"0.0,0.0028794985,0.04095921,0.9616535,0.065655306,0.0,0.6717363,0.017954972"
4782,"0.0,0.0,0.048769325,1.2926427,0.07241685,0.0,0.5795482,0.011688402"
4783,"0.0,0.0,0.045716815,1.1730359,0.069659844,0.0,0.6123189,0.014445413"
4784,"0.0,0.0,0.06034656,1.7480829,0.08294603,0.0,0.45500606,0.0011592228"
4785,"0.0,0.0,0.054120705,1.5028116,0.07724725,0.0,0.5222026,0.00685801"
4786,"0.0,0.0,0.052997716,1.4600687,0.07631651,0.0,0.5333738,0.0077887457"
4787,"0.0,0.011306415,0.030641554,0.5011332,0.05605243,0.0,0.8038313,0.02720516"
4788,"0.0,0.0,0.05011969,1.3468776,0.0737437,0.0,0.56430626,0.010361558"
4789,"0.0,0.006709456,0.03633356,0.7840533,0.061264172,0.0,0.7216036,0.022174345"
4790,"0.0,0.011543865,0.03000728,0.4597509,0.05559033,0.0,0.8165268,0.027689744"
4791,"0.0,0.0073445053,0.035582412,0.7367957,0.060596358,0.0,0.7352503,0.02301633"
4792,"0.0,0.0,0.048469894,1.2827172,0.07233324,0.0,0.5809533,0.011772018"
4793,"0.0,0.010932316,0.031254284,0.5707091,0.056344233,0.0,0.7833315,0.02679983"
4794,"0.0,0.0,0.0632806,1.8632585,0.0856423,0.0,0.4230851,0.0"
4795,"0.0,0.00065718964,0.043876596,1.1010084,0.06815536,0.0,0.6312173,0.015864417"
4796,"0.0,0.0,0.045864478,1.1789968,0.06981305,0.0,0.61069995,0.014292204"
4797,"0.0,0.0,0.05203592,1.4233456,0.07553654,0.0,0.5426103,0.008568712"
4798,"0.0,0.007746988,0.03519267,0.7389947,0.060125936,0.0,0.7340641,0.023485804"
4799,"0.0,0.009262006,0.03315644,0.632341,0.05833496,0.0,0.7656072,0.02502126"
4800,"0.0,0.011484808,0.029973222,0.44497645,0.05561391,0.0,0.82062757,0.027809631"
4801,"0.0,0.0,0.08285484,2.627663,0.10324006,0.0,0.21568233,0.0"
4802,"0.0,0.0,0.058235154,1.6643885,0.081117034,0.0,0.47748607,0.0029882193"
4803,"0.0,0.0035918811,0.040032648,0.93984777,0.06465115,0.0,0.67767143,0.01894866"
4804,"0.0,0.011382664,0.030487671,0.4972317,0.055985507,0.0,0.804314,0.027376495"
4805,"0.0,0.004820657,0.038781658,0.8926374,0.063411325,0.0,0.69033676,0.020336708"
4806,"0.0,0.0,0.064821735,1.9227794,0.086982906,0.0,0.40758625,0.0"
4807,"0.0,0.00632978,0.036864236,0.79850674,0.061914682,0.0,0.7171939,0.021614622"
4808,"0.0,0.009838661,0.03353431,0.6878797,0.05834171,0.0,0.7465396,0.025616895"
4809,"0.0,0.0066039655,0.036542837,0.77308774,0.06174586,0.0,0.7248659,0.021631189"
4810,"0.0,0.004497693,0.039059028,0.8975246,0.06367761,0.0,0.6900031,0.01992546"
4811,"0.0,0.0,0.049957044,1.33939,0.073481485,0.0,0.5667644,0.01062377"
4812,"0.0,0.0020114454,0.04220527,1.0341352,0.06648359,0.0,0.6505412,0.017582327"
4813,"0.0,0.0,0.05366563,1.4873713,0.077049956,0.0,0.5250862,0.007055301"
4814,"0.0,0.005115852,0.038562,0.885344,0.06314186,0.0,0.69234973,0.020691384"
4815,"0.0,0.0,0.08360204,2.6585376,0.104101695,0.0,0.20594841,0.0"
4816,"0.0,0.0,0.07569504,2.3478045,0.096863605,0.0,0.29126447,0.0"
4817,"0.0,0.0,0.062269103,1.821578,0.08457314,0.0,0.4356399,0.0"
4818,"0.0,0.009433735,0.03299522,0.61649436,0.05819992,0.0,0.769778,0.025176924"
4819,"0.0,0.0,0.06156184,1.7944237,0.08400077,0.0,0.44264334,0.00010449253"
4820,"0.0,0.0,0.04464388,1.1275504,0.06882959,0.0,0.62464637,0.015042007"
4821,"0.0,0.011529236,0.029935753,0.46812326,0.0554184,0.0,0.813493,0.0280364"
4822,"0.0,0.010385832,0.031848602,0.55495864,0.05717641,0.0,0.78770024,0.026205678"
4823,"0.0,0.009053804,0.033706855,0.6748478,0.058610514,0.0,0.7528441,0.02486853"
4824,"0.0,0.0,0.04665328,1.2088234,0.070452444,0.0,0.60294414,0.013652808"
4825,"0.0,0.0,0.04926862,1.3143071,0.07295796,0.0,0.57303655,0.011147296"
4826,"0.0,0.0011431584,0.04323318,1.0713319,0.067555666,0.0,0.64037174,0.016281098"
4827,"0.0,0.0054609594,0.03802054,0.8606539,0.06272483,0.0,0.6995262,0.02090856"
4828,"0.0,0.0,0.045510855,1.1637257,0.06937061,0.0,0.6156538,0.01473464"
4829,"0.0,0.0022359723,0.042116452,1.0316901,0.066415496,0.0,0.6507766,0.017689759"
4830,"0.0,0.0,0.04948561,1.3236758,0.073252186,0.0,0.56957805,0.0108530745"
4831,"0.0,0.0,0.048483104,1.2820998,0.07220804,0.0,0.5822022,0.011897214"
4832,"0.0,0.0,0.050622903,1.3654215,0.07405697,0.0,0.5599792,0.010048291"
4833,"0.0,0.0061733774,0.036912598,0.7838526,0.06195937,0.0,0.72207755,0.02158877"
4834,"0.0,0.0026674792,0.041754752,1.016391,0.06628737,0.0,0.65428406,0.017669082"
4835,"0.0,0.0066605546,0.036738586,0.8153923,0.061415028,0.0,0.7117609,0.02254689"
4836,"0.0,0.011333682,0.030255709,0.4420668,0.05608395,0.0,0.8213706,0.027164698"
4837,"0.0,0.0,0.04766283,1.2499113,0.07145521,0.0,0.59115654,0.012650045"
4838,"0.0,0.011470041,0.029915178,0.4212284,0.05578415,0.0,0.827768,0.027580807"
4839,"0.0,0.0,0.047848485,1.2580526,0.07173975,0.0,0.58792067,0.012365503"
4840,"0.0,0.0,0.046661835,1.210489,0.07058649,0.0,0.60142213,0.013518766"
4841,"0.0,0.0059165885,0.03743325,0.8358716,0.06224718,0.0,0.7062949,0.021376504"
4842,"0.0,0.0,0.04760641,1.2480919,0.071482465,0.0,0.5911031,0.012622785"
4843,"0.0,0.0,0.04741722,1.2412238,0.07132931,0.0,0.59286535,0.012775943"
4844,"0.0,0.0055851107,0.03807656,0.86528003,0.062829,0.0,0.6975836,0.02089588"
4845,"0.0,0.0,0.04787197,1.2578537,0.07164786,0.0,0.5892245,0.012457391"
4846,"0.0,0.010723531,0.03140346,0.53738934,0.05682363,0.0,0.7930628,0.02650075"
4847,"0.0,0.0040555354,0.039799456,0.9365177,0.06439286,0.0,0.6773525,0.019479796"
4848,"0.0,0.0,0.06013504,1.7400185,0.08277574,0.0,0.45700303,0.0013295151"
4849,"0.0,0.0,0.04774113,1.2519386,0.07148887,0.0,0.5904466,0.012616379"
4850,"0.0,0.00093397405,0.043652155,1.091232,0.06788387,0.0,0.63405377,0.016171327"
4851,"0.0,0.0016957084,0.042815506,1.0604159,0.06712595,0.0,0.6424524,0.016979303"
4852,"0.0,0.0018625427,0.042506624,1.0482111,0.06683741,0.0,0.64588416,0.017267846"
4853,"0.0,0.0018891422,0.042434063,1.0439434,0.06667133,0.0,0.64787257,0.017433926"
4854,"0.0,0.0027359417,0.041227892,0.98635596,0.065808035,0.0,0.6643839,0.017780565"
4855,"0.0,0.008857613,0.033749364,0.65606624,0.058919165,0.0,0.7584846,0.024514172"
4856,"0.0,0.0044037374,0.03940431,0.9216404,0.063955754,0.0,0.6818072,0.020001564"
4857,"0.0,0.009323551,0.033268668,0.64721835,0.05828294,0.0,0.7608088,0.025182072"
4858,"0.0,0.0,0.05439806,1.5139073,0.07752347,0.0,0.51918644,0.0065817833"
4859,"0.0,0.0,0.04923618,1.3113034,0.072875604,0.0,0.5744107,0.011229651"
4860,"0.0,0.00033630338,0.044219412,1.1159291,0.068426475,0.0,0.6274792,0.015678778"
4861,"0.0,0.0,0.055914775,1.5735302,0.0788748,0.0,0.5029781,0.0052304585"
4862,"0.0,0.0028648041,0.041160844,0.98874724,0.06552348,0.0,0.663936,0.018355109"
4863,"0.0,0.0065686586,0.036562342,0.7632077,0.061662715,0.0,0.7275812,0.02197397"
4864,"0.0,0.0053971815,0.038300246,0.87892944,0.06283041,0.0,0.6940036,0.021211002"
4865,"0.0,0.011457623,0.029686827,0.4192451,0.055600543,0.0,0.82838285,0.027689569"
4866,"0.0,0.0,0.046334013,1.1989207,0.07037468,0.0,0.6038275,0.013730575"
4867,"0.0,0.0,0.055196997,1.5455956,0.078282215,0.0,0.51026034,0.0058230404"
4868,"0.0,0.0023740055,0.04175988,1.0121686,0.06617693,0.0,0.6570449,0.017624408"
4869,"0.0,0.011512783,0.02989073,0.43246943,0.055768214,0.0,0.8243583,0.027455663"
4870,"0.0,0.003234256,0.040891096,0.9832544,0.06540632,0.0,0.6638611,0.018642992"
4871,"0.0,0.007490344,0.035302717,0.7178379,0.060432807,0.0,0.74059045,0.023100112"
4872,"0.0,0.0,0.051966067,1.418893,0.07534041,0.0,0.54471755,0.008764844"
4873,"0.0,0.0031228168,0.04073117,0.95931745,0.065451406,0.0,0.6720468,0.01812087"
4874,"0.0,0.0,0.049742885,1.3307902,0.07330329,0.0,0.56929463,0.0108019635"
4875,"0.0,0.011417063,0.030129047,0.4584795,0.05571414,0.0,0.8167634,0.027569069"
4876,"0.0,0.0033828681,0.04048802,0.9603834,0.06505439,0.0,0.67134744,0.01864389"
4877,"0.0,0.001139543,0.04323268,1.0753593,0.06741451,0.0,0.63901025,0.01669075"
4878,"0.0,0.0,0.050805874,1.3748598,0.07442843,0.0,0.55598485,0.009676823"
4879,"0.0,0.0,0.045208342,1.1524866,0.06914699,0.0,0.6184015,0.014958263"
4880,"0.0,0.0,0.04985209,1.3379126,0.07361144,0.0,0.5656638,0.010493811"
4881,"0.0,0.003970774,0.03984558,0.9323915,0.06452197,0.0,0.6791442,0.01907261"
4882,"0.0,0.0,0.052579105,1.443723,0.075938106,0.0,0.5376763,0.0081671495"
4883,"0.0,0.0014287084,0.043050066,1.0664043,0.0674515,0.0,0.6407015,0.016457256"
4884,"0.0,0.0,0.046612807,1.208961,0.07053088,0.0,0.602099,0.013574373"
4885,"0.0,0.0,0.05495491,1.5371248,0.078143395,0.0,0.5121857,0.005961865"
4886,"0.0,0.0,0.046871074,1.2202923,0.070885226,0.0,0.59812045,0.013220025"
4887,"0.0,0.008726196,0.033831697,0.66400784,0.058936972,0.0,0.75618404,0.024532992"
4888,"0.0,0.0,0.07341346,2.2608433,0.09496282,0.0,0.3138467,0.0"
4889,"0.0,0.0,0.0692358,2.0963075,0.09099129,0.0,0.3600313,0.0"
4890,"0.0,0.00031328294,0.04424254,1.1160085,0.068391494,0.0,0.6278589,0.015713759"
4891,"0.0,0.0046335496,0.03912682,0.90634847,0.063739985,0.0,0.6862964,0.019962221"
4892,"0.0,0.0011214772,0.04330223,1.0774286,0.067516156,0.0,0.6385238,0.016554054"
4893,"0.0,0.0025370969,0.041538194,1.0051912,0.06593487,0.0,0.6589275,0.0179574"
4894,"0.0,0.0,0.04845434,1.2807556,0.07216062,0.0,0.5826507,0.011944633"
4895,"0.0,0.0,0.04797427,1.2613751,0.07169042,0.0,0.58820766,0.012414837"
4896,"0.0,0.0,0.046129473,1.1893559,0.07004964,0.0,0.6077778,0.014055606"
4897,"0.0,0.0035105962,0.040230665,0.9457838,0.064816535,0.0,0.67617536,0.018781869"
4898,"0.0,0.0008943714,0.043525152,1.0872877,0.067681745,0.0,0.6356443,0.01642351"
4899,"0.0,0.0,0.046817556,1.2171226,0.07069521,0.0,0.5999769,0.013410047"
4900,"0.0,0.003850434,0.0399947,0.9461679,0.06433714,0.0,0.6755004,0.019768108"
4901,"0.0,0.0,0.047608785,1.2482433,0.0714572,0.0,0.5915966,0.01264805"
4902,"0.0,0.0036970526,0.039849028,0.9258555,0.0644844,0.0,0.68190265,0.019165311"
4903,"0.0,0.0,0.04571309,1.1733177,0.06969746,0.0,0.61178446,0.014407793"
4904,"0.0,0.0,0.08579175,2.7432857,0.10598264,0.0,0.18344426,0.0"
4905,"0.0,0.0092698615,0.033153605,0.6151906,0.05852365,0.0,0.7707346,0.024782645"
4906,"0.0,0.002200962,0.04213295,1.028372,0.066629365,0.0,0.65171003,0.017192826"
4907,"0.0,0.0028750105,0.040977605,0.97201806,0.06566804,0.0,0.66823435,0.01794308"
4908,"0.0,0.0,0.05912023,1.6992333,0.08177012,0.0,0.46852374,0.002335133"
4909,"0.0,0.0,0.05090583,1.378072,0.074484125,0.0,0.5552912,0.009621128"
4910,"0.0,0.0,0.051217437,1.3900764,0.07472246,0.0,0.5524135,0.009382796"
4911,"0.0,0.008475689,0.03417734,0.67945695,0.0593429,0.0,0.7515928,0.024046205"
4912,"0.0,0.0,0.04708367,1.2262948,0.07091854,0.0,0.597456,0.013186719"
4913,"0.0,0.0,0.046325147,1.1962156,0.07015225,0.0,0.6062122,0.013952996"
4914,"0.0,0.0005196212,0.044056542,1.1080955,0.06820962,0.0,0.6297472,0.015895631"
4915,"0.0,0.011410251,0.030665284,0.53612816,0.055796657,0.0,0.79349846,0.027404835"
4916,"0.0,0.011714497,0.029471515,0.38923007,0.05554309,0.0,0.8361893,0.028233757"
4917,"0.0,0.0066180476,0.03644134,0.7598729,0.061610576,0.0,0.72859514,0.021911541"
4918,"0.0,0.010254851,0.032051712,0.55351985,0.057454214,0.0,0.78801596,0.02606255"
4919,"0.0,0.0020207977,0.042295963,1.0379273,0.06653741,0.0,0.6494794,0.017547548"
4920,"0.0,0.004614517,0.039061926,0.90494776,0.06368156,0.0,0.6866108,0.020120375"
4921,"0.0,0.0,0.056676663,1.6038467,0.07960943,0.0,0.49446556,0.0044958238"
4922,"0.0,0.0,0.04828868,1.2753153,0.07207845,0.0,0.58374226,0.012026804"
4923,"0.0,0.0,0.052539665,1.4417104,0.07590287,0.0,0.53839195,0.008202381"
4924,"0.0,0.007758294,0.034983333,0.70018566,0.06022834,0.0,0.74604744,0.023126082"
4925,"0.0,0.0,0.049637284,1.3270764,0.07324589,0.0,0.56991583,0.010859363"
4926,"0.0,0.00832615,0.034347832,0.67493737,0.059523568,0.0,0.753183,0.023763753"
4927,"0.0,0.0,0.05850073,1.6762171,0.081336185,0.0,0.47405145,0.0027690697"
4928,"0.0,0.011452411,0.030159919,0.5005086,0.05543689,0.0,0.80444217,0.027764488"
4929,"0.0,0.004314234,0.0394673,0.9179362,0.06399204,0.0,0.68367106,0.019723084"
4930,"0.0,0.0,0.055617932,1.5641515,0.078809224,0.0,0.50398993,0.005296033"
4931,"0.0,0.0,0.053009823,1.461904,0.07646963,0.0,0.5316957,0.0076356214"
4932,"0.0,0.0007039746,0.04365624,1.0922847,0.06778672,0.0,0.6345478,0.016318534"
4933,"0.0,0.011542788,0.029854743,0.45331618,0.055443317,0.0,0.81829536,0.027931249"
4934,"0.0,0.008221315,0.034575548,0.7016637,0.05967039,0.0,0.7453772,0.02373347"
4935,"0.0,0.0,0.047722828,1.2531667,0.071548745,0.0,0.58953,0.012556506"
4936,"0.0,0.008990843,0.03362215,0.64308184,0.058912095,0.0,0.76184934,0.024640823"
4937,"0.0,0.0,0.05771212,1.6447841,0.080589436,0.0,0.4828658,0.003515819"
4938,"0.0,0.0019680168,0.042345535,1.0400862,0.066607624,0.0,0.64870113,0.017497633"
4939,"0.0,0.0,0.044765316,1.1352601,0.068755075,0.0,0.62288016,0.015350179"
4940,"0.0,0.0,0.06291221,1.8491606,0.08538306,0.0,0.42659974,0.0"
4941,"0.0,0.0015123561,0.042944975,1.0634861,0.06715654,0.0,0.6422423,0.016948711"
4942,"0.0,0.0044517173,0.03932447,0.91278696,0.063986026,0.0,0.68452805,0.019647557"
4943,"0.0,0.0044910726,0.038991056,0.86850893,0.06406237,0.0,0.69761354,0.019511731"
4944,"0.0,0.0,0.052919336,1.4583178,0.07637778,0.0,0.5327554,0.0077274702"
4945,"0.0,0.004156531,0.039875813,0.93991435,0.06459969,0.0,0.6757691,0.019223541"
4946,"0.0,0.0,0.059830274,1.72746,0.082482934,0.0,0.46071693,0.0016223174"
4947,"0.0,0.0,0.04916995,1.3097894,0.072853774,0.0,0.5743066,0.011251479"
4948,"0.0,0.01142745,0.029196855,0.32380742,0.055593066,0.0,0.85683185,0.027955541"
4949,"0.0,0.004177995,0.039938018,0.94657755,0.06448977,0.0,0.6739996,0.019615483"
4950,"0.0,0.0,0.047680043,1.2514219,0.07151751,0.0,0.59023505,0.012587743"
4951,"0.0,0.009369057,0.033135664,0.63026214,0.05831048,0.0,0.7660831,0.024894197"
4952,"0.0,0.004943559,0.03869587,0.8920181,0.06339697,0.0,0.68997896,0.020436808"
4953,"0.0,0.0046749953,0.038820896,0.86469126,0.0637983,0.0,0.6984517,0.019941293"
4954,"0.0,0.0016595842,0.04283762,1.0597774,0.06714613,0.0,0.6430171,0.01690913"
4955,"0.0,0.0,0.04657729,1.208701,0.07063245,0.0,0.6012361,0.013472805"
4956,"0.0,0.0010469165,0.043460302,1.08512,0.067686185,0.0,0.6360685,0.016419066"
4957,"0.0,0.011742108,0.031117782,0.5899894,0.055925183,0.0,0.7752068,0.028000688"
4958,"0.0,0.0036024367,0.040413827,0.9634237,0.06484943,0.0,0.6697789,0.019204898"
4959,"0.0,0.0,0.04653948,1.2067001,0.070505224,0.0,0.6023922,0.013600028"
4960,"0.0,0.0,0.049491845,1.3219609,0.07317054,0.0,0.5708441,0.010934714"
4961,"0.0,0.006182338,0.037189815,0.8301654,0.06195131,0.0,0.7077565,0.021787686"
4962,"0.0,0.0,0.04720048,1.2308357,0.07094258,0.0,0.5969191,0.013162669"
4963,"0.0,0.0052907416,0.038075667,0.8359009,0.06310997,0.0,0.70655966,0.020498889"
4964,"0.0,0.0015559057,0.042929593,1.0645399,0.06722052,0.0,0.6414348,0.016884733"
4965,"0.0,0.0,0.04714264,1.2314461,0.07109087,0.0,0.5950773,0.013014382"
4966,"0.0,0.011317835,0.030423654,0.4574181,0.05616144,0.0,0.8163761,0.027167862"
4967,"0.0,0.0,0.0472841,1.2342474,0.07103968,0.0,0.595669,0.013065571"
4968,"0.0,0.0,0.044916052,1.1412408,0.069005325,0.0,0.6206058,0.0150999315"
4969,"0.0,0.010875354,0.03131598,0.5700319,0.056423645,0.0,0.7832685,0.026915966"
4970,"0.0,0.008776117,0.033993013,0.68821335,0.058937654,0.0,0.749211,0.024420675"
4971,"0.0,0.0035671955,0.04045754,0.96586174,0.064977586,0.0,0.668838,0.01905128"
4972,"0.0,0.00059640687,0.04399386,1.1059449,0.06811987,0.0,0.63034415,0.015985385"
4973,"0.0,0.0001789853,0.044315334,1.1131582,0.06862079,0.0,0.6284646,0.015152983"
4974,"0.0,0.01162171,0.02979499,0.44180948,0.055532333,0.0,0.82091707,0.028010404"
4975,"0.0,0.0019915495,0.042203613,1.0310124,0.0665861,0.0,0.65163434,0.017283358"
4976,"0.0,0.0,0.04702978,1.2250367,0.070874676,0.0,0.5978023,0.013230575"
4977,"0.0,0.0013667084,0.04298537,1.0657365,0.06715898,0.0,0.64176613,0.016946271"
4978,"0.0,0.0027679922,0.04149042,1.007277,0.065858334,0.0,0.65744853,0.018246919"
4979,"0.0,0.011612183,0.031198736,0.58892024,0.056006137,0.0,0.7760892,0.027721725"
4980,"0.0,0.0036167912,0.04025718,0.9559834,0.064640656,0.0,0.6725701,0.019383086"
4981,"0.0,0.0,0.04997451,1.3410563,0.07359267,0.0,0.5657595,0.010512589"
4982,"0.0,0.0,0.049372293,1.3171644,0.07300552,0.0,0.5728859,0.011099737"
4983,"0.0,0.00576662,0.037492566,0.8228953,0.06250979,0.0,0.7106955,0.020813681"
4984,"0.0,0.007977861,0.034791563,0.6894131,0.060064346,0.0,0.7485793,0.0235147"
4985,"0.0,0.0,0.048630893,1.2883729,0.072361894,0.0,0.58041936,0.011743361"
4986,"0.0,0.0,0.04579009,1.1772935,0.06982708,0.0,0.6107317,0.0142781725"
4987,"0.0,0.0,0.048625816,1.2877694,0.07240951,0.0,0.5801681,0.011695741"
4988,"0.0,0.011437115,0.029934952,0.42968994,0.0556383,0.0,0.8254909,0.027739238"
4989,"0.0,0.0,0.04638623,1.1995099,0.070274696,0.0,0.6050653,0.0138305565"
4990,"0.0,0.00069391634,0.043791886,1.0971677,0.067939,0.0,0.6329602,0.016166255"
4991,"0.0,0.0035751378,0.0402089,0.9253899,0.06517513,0.0,0.6814766,0.018357016"
4992,"0.0,0.0,0.046905935,1.2195172,0.07073218,0.0,0.59947866,0.0133730825"
4993,"0.0,0.004473945,0.039329223,0.9150285,0.064051576,0.0,0.68349147,0.019627135"
4994,"0.0,0.0041753035,0.039524883,0.9199538,0.06418614,0.0,0.6828885,0.01938977"
4995,"0.0,0.0037508532,0.040075183,0.94513786,0.06464588,0.0,0.67570806,0.019194761"
4996,"0.0,0.0065650223,0.03652823,0.7852237,0.06148522,0.0,0.72124314,0.02208056"
4997,"0.0,0.0067574806,0.036205392,0.7630294,0.061272535,0.0,0.72793126,0.022032958"
4998,"0.0,0.0,0.054677505,1.5249411,0.077751435,0.0,0.5161968,0.0063538197"
4999,"0.0,0.00079929177,0.04393934,1.1019009,0.06824486,0.0,0.6310717,0.01570846"
5000,"0.0,0.0,0.06509246,1.9326248,0.08718084,0.0,0.40515384,0.0"
5001,"0.0,0.0,0.056852438,1.6116222,0.079812795,0.0,0.49180532,0.004292462"
5002,"0.0,0.011441946,0.030214917,0.5216651,0.05523249,0.0,0.7991239,0.027804356"
5003,"0.0,0.004753271,0.03885097,0.8946876,0.06352912,0.0,0.6898823,0.020149332"
5004,"0.0,0.0,0.0482547,1.2744114,0.07214646,0.0,0.5834415,0.011958789"
5005,"0.0,0.0070414557,0.035857283,0.74284154,0.06102214,0.0,0.7336673,0.022312822"
5006,"0.0,0.005600678,0.037833963,0.85475194,0.062550046,0.0,0.7011398,0.021137122"
5007,"0.0,0.0012129135,0.04323383,1.0760882,0.067496,0.0,0.638514,0.016609253"
5008,"0.0,0.0,0.044909317,1.1393409,0.06879076,0.0,0.62279034,0.0153144915"
5009,"0.0,0.0026636338,0.04137002,0.9939414,0.06592321,0.0,0.66207135,0.017710954"
5010,"0.0,0.0017273286,0.042741854,1.0566554,0.06703145,0.0,0.64386034,0.017073799"
5011,"0.0,0.0,0.056000795,1.5764819,0.07898873,0.0,0.50240475,0.005116526"
5012,"0.0,0.007841459,0.035235148,0.73832864,0.060253292,0.0,0.7343863,0.023182092"
5013,"0.0,0.004295042,0.03970604,0.937691,0.06431087,0.0,0.67626715,0.019784389"
5014,"0.0,0.011450726,0.029143296,0.30710143,0.055718824,0.0,0.8614887,0.027876811"
5015,"0.0,0.0,0.05263993,1.4452424,0.07592322,0.0,0.53794634,0.008182036"
5016,"0.0,0.008092224,0.03478914,0.715112,0.059834648,0.0,0.7411034,0.023624387"
5017,"0.0,0.0027389592,0.04125107,0.9912792,0.06566301,0.0,0.66302717,0.018126026"
