movie_id,movie_embedding
3029,"0.0,0.0,0.0,0.8114208,0.0,0.0,0.35350752,0.0"
3030,"0.0,0.0,0.0,1.2337929,0.0,0.0,1.2950523,0.0"
3031,"0.0,0.0,0.0,0.37438047,0.0,0.0,0.0,0.0"
3032,"0.0,0.0,0.0,0.9126667,0.0,0.0,0.52495027,0.0"
3033,"0.0,0.0,0.0,0.7985803,0.0,0.0,0.2708539,0.0"
3034,"0.0,0.0,0.0,1.0765831,0.0,0.0,0.9358601,0.0"
3035,"0.0,0.0,0.0,1.1131628,0.0,0.0,1.0011522,0.0"
3036,"0.0,0.0,0.0,0.67806864,0.0,0.0,0.1316327,0.0"
3037,"0.0,0.0,0.0,1.0733347,0.0,0.0,0.903458,0.0"
3038,"0.0,0.0,0.0,0.9401713,0.0,0.0,0.57272923,0.0"
3039,"0.0,0.0,0.0,1.0372818,0.0,0.0,0.8516561,0.0"
3040,"0.0,0.0,0.0,0.8719858,0.0,0.0,0.4465684,0.0"
3041,"0.0,0.0,0.0,0.20833385,0.0,0.0,0.0,0.0"
3042,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3043,"0.0,0.0,0.0,0.4853852,0.0,0.0,0.0,0.0"
3044,"0.0,0.0,0.0,0.9973836,0.0,0.0,0.74163514,0.0"
3045,"0.0,0.0,0.0,0.82539797,0.0,0.0,0.36443305,0.0"
3046,"0.0,0.0,0.0,0.7773176,0.0,0.0,0.24386972,0.0"
3047,"0.0,0.0,0.0,0.8808732,0.0,0.0,0.45014104,0.0"
3048,"0.0,0.0,0.0,0.55612445,0.0,0.0,0.0,0.0"
3049,"0.0,0.0,0.0,0.6669113,0.0,0.0,0.11432274,0.0"
3050,"0.0,0.0,0.0,0.9221518,0.0,0.0,0.5275501,0.0"
3051,"0.0,0.0,0.0,0.7715614,0.0,0.0,0.3013185,0.0"
3052,"0.0,0.0,0.0,0.97242695,0.0,0.0,0.6940641,0.0"
3053,"0.0,0.0,0.0,0.8245336,0.0,0.0,0.36383364,0.0"
3054,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3055,"0.0,0.0,0.0,0.848672,0.0,0.0,0.37636656,0.0"
3056,"0.0,0.0,0.0,0.8133477,0.0,0.0,0.3130172,0.0"
3057,"0.0,0.0,0.0,0.7251923,0.0,0.0,0.1905701,0.0"
3058,"0.0,0.0,0.0,0.7586781,0.0,0.0,0.20045651,0.0"
3059,"0.0,0.0,0.0,0.8685417,0.0,0.0,0.42610237,0.0"
3060,"0.0,0.0,0.0,1.0607353,0.0,0.0,0.8671849,0.0"
3061,"0.0,0.0,0.0,0.925421,0.0,0.0,0.578912,0.0"
3062,"0.0,0.0,0.0,1.0297368,0.0,0.0,0.79476184,0.0"
3063,"0.0,0.0,0.0,0.5342983,0.0,0.0,0.0,0.0"
3064,"0.0,0.0,0.0,0.5055652,0.0,0.0,0.0,0.0"
3065,"0.0,0.0,0.0,0.85564053,0.0,0.0,0.4070697,0.0"
3066,"0.0,0.0,0.0,0.9749433,0.0,0.0,0.6672082,0.0"
3067,"0.0,0.0,0.0,1.0490243,0.0,0.0,0.8429795,0.0"
3068,"0.0,0.0,0.0,0.9960102,0.0,0.0,0.7047371,0.0"
3069,"0.0,0.0,0.0,0.8880347,0.0,0.0,0.45701668,0.0"
3070,"0.0,0.0,0.0,0.83379185,0.0,0.0,0.3516737,0.0"
3071,"0.0,0.0,0.0,1.0714488,0.0,0.0,0.895595,0.0"
3072,"0.0,0.0,0.0,1.0222048,0.0,0.0,0.81391907,0.0"
3073,"0.0,0.0,0.0,0.9180094,0.0,0.0,0.516791,0.0"
3074,"0.0,0.0,0.0,1.0407462,0.0,0.0,0.80713767,0.0"
3075,"0.0,0.0,0.0,0.94725823,0.0,0.0,0.61624736,0.0"
3076,"0.0,0.0,0.0,0.9378463,0.0,0.0,0.6080091,0.0"
3077,"0.0,0.0,0.0,1.1158818,0.0,0.0,0.95965046,0.0"
3078,"0.0,0.0,0.0,0.95370173,0.0,0.0,0.60807097,0.0"
3079,"0.0,0.0,0.0,0.94137716,0.0,0.0,0.5741261,0.0"
3080,"0.0,0.0,0.0,0.8610283,0.0,0.0,0.41702297,0.0"
3081,"0.0,0.0,0.0,0.9447348,0.0,0.0,0.60892385,0.0"
3082,"0.0,0.0,0.0,0.8797986,0.0,0.0,0.47589064,0.0"
3083,"0.0,0.0,0.0,1.0836654,0.0,0.0,0.9272046,0.0"
3084,"0.0,0.0,0.0,0.92915016,0.0,0.0,0.5640271,0.0"
3085,"0.0,0.0,0.0,0.7737719,0.0,0.0,0.22992428,0.0"
3086,"0.0,0.0,0.0,0.5171088,0.0,0.0,0.0,0.0"
3087,"0.0,0.0,0.0,0.8344239,0.0,0.0,0.35790747,0.0"
3088,"0.0,0.0,0.0,1.0147884,0.0,0.0,0.79582524,0.0"
3089,"0.0,0.0,0.0,1.3173237,0.0,0.0,1.5078027,0.0"
3090,"0.0,0.0,0.0,1.1162764,0.0,0.0,1.0058256,0.0"
3091,"0.0,0.0,0.0,1.0929329,0.0,0.0,0.94724756,0.0"
3092,"0.0,0.0,0.0,0.9138547,0.0,0.0,0.5076356,0.0"
3093,"0.0,0.0,0.0,0.92049813,0.0,0.0,0.51989,0.0"
3094,"0.0,0.0,0.0,0.8876983,0.0,0.0,0.4604321,0.0"
3095,"0.0,0.0,0.0,1.1401092,0.0,0.0,1.0646298,0.0"
3096,"0.0,0.0,0.0,0.94108593,0.0,0.0,0.61359584,0.0"
3097,"0.0,0.0,0.0,1.0890085,0.0,0.0,0.986533,0.0"
3098,"0.0,0.0,0.0,1.0067422,0.0,0.0,0.73404616,0.0"
3099,"0.0,0.0,0.0,0.7850765,0.0,0.0,0.2596946,0.0"
3100,"0.0,0.0,0.0,1.0079865,0.0,0.0,0.7395741,0.0"
3101,"0.0,0.0,0.0,0.92165005,0.0,0.0,0.5539977,0.0"
3102,"0.0,0.0,0.0,0.9695369,0.0,0.0,0.67120457,0.0"
3103,"0.0,0.0,0.0,0.90820646,0.0,0.0,0.49541047,0.0"
3104,"0.0,0.0,0.0,0.9880074,0.0,0.0,0.73174083,0.0"
3105,"0.0,0.0,0.0,1.0033526,0.0,0.0,0.727963,0.0"
3106,"0.0,0.0,0.0,0.94683075,0.0,0.0,0.5859234,0.0"
3107,"0.0,0.0,0.0,0.88188916,0.0,0.0,0.45049122,0.0"
3108,"0.0,0.0,0.0,0.9456484,0.0,0.0,0.58036786,0.0"
3109,"0.0,0.0,0.0,0.88710433,0.0,0.0,0.45740527,0.0"
3110,"0.0,0.0,0.0,0.9056724,0.0,0.0,0.48955086,0.0"
3111,"0.0,0.0,0.0,0.9967123,0.0,0.0,0.70995873,0.0"
3112,"0.0,0.0,0.0,0.6642119,0.0,0.0,0.17483157,0.0"
3113,"0.0,0.0,0.0,0.18055785,0.0,0.0,0.0,0.0"
3114,"0.0,0.0,0.0,1.2062536,0.0,0.0,1.2710489,0.0"
3115,"0.0,0.0,0.0,0.92090786,0.0,0.0,0.52225834,0.0"
3116,"0.0,0.0,0.0,0.73086107,0.0,0.0,0.25767523,0.0"
3117,"0.0,0.0,0.0,0.857739,0.0,0.0,0.4156457,0.0"
3118,"0.0,0.0,0.0,0.916747,0.0,0.0,0.5106284,0.0"
3119,"0.0,0.0,0.0,0.55939853,0.0,0.0,0.0,0.0"
3120,"0.0,0.0,0.0,0.482087,0.0,0.0,0.0,0.0"
3121,"0.0,0.0,0.0,0.9597147,0.0,0.0,0.6255644,0.0"
3122,"0.0,0.0,0.0,0.85940075,0.0,0.0,0.41191515,0.0"
3123,"0.0,0.0,0.0,0.7703186,0.0,0.0,0.23959123,0.0"
3124,"0.0,0.0,0.0,0.8271102,0.0,0.0,0.37642762,0.0"
3125,"0.0,0.0,0.0,0.96502984,0.0,0.0,0.6318837,0.0"
3126,"0.0,0.0,0.0,0.8182899,0.0,0.0,0.36231244,0.0"
3127,"0.0,0.0,0.0,0.95333123,0.0,0.0,0.60438395,0.0"
3128,"0.0,0.0,0.0,0.77290237,0.0,0.0,0.3075875,0.0"
3129,"0.0,0.0,0.0,0.9495934,0.0,0.0,0.59863925,0.0"
3130,"0.0,0.0,0.0,0.66573054,0.0,0.0,0.1273539,0.0"
3131,"0.0,0.0,0.0,0.75744826,0.0,0.0,0.23210357,0.0"
3132,"0.0,0.0,0.0,0.71920824,0.0,0.0,0.18052305,0.0"
3133,"0.0,0.0,0.0,0.74848163,0.0,0.0,0.21667823,0.0"
3134,"0.0,0.0,0.0,1.2317365,0.0,0.0,1.2942535,0.0"
3135,"0.0,0.0,0.0,0.9180794,0.0,0.0,0.5162492,0.0"
3136,"0.0,0.0,0.0,0.9700004,0.0,0.0,0.62565464,0.0"
3137,"0.0,0.0,0.0,0.6850047,0.0,0.0,0.1317285,0.0"
3138,"0.0,0.0,0.0,0.69956076,0.0,0.0,0.22508965,0.0"
3139,"0.0,0.0,0.0,0.7432969,0.0,0.0,0.19165324,0.0"
3140,"0.0,0.0,0.0,0.7327191,0.0,0.0,0.1973813,0.0"
3141,"0.0,0.0,0.0,0.7680747,0.0,0.0,0.30052435,0.0"
3142,"0.0,0.0,0.0,0.76196885,0.0,0.0,0.35807362,0.0"
3143,"0.0,0.0,0.0,0.9696313,0.0,0.0,0.64589936,0.0"
3144,"0.0,0.0,0.0,0.6860427,0.0,0.0,0.13592231,0.0"
3145,"0.0,0.0,0.0,0.89637816,0.0,0.0,0.46943292,0.0"
3146,"0.0,0.0,0.0,0.5180305,0.0,0.0,0.0,0.0"
3147,"0.0,0.0,0.0,1.2252632,0.0,0.0,1.2808902,0.0"
3148,"0.0,0.0,0.0,1.0506039,0.0,0.0,0.84155095,0.0"
3149,"0.0,0.0,0.0,0.8238479,0.0,0.0,0.36376643,0.0"
3150,"0.0,0.0,0.0,0.84508246,0.0,0.0,0.39296797,0.0"
3151,"0.0,0.0,0.0,0.81695044,0.0,0.0,0.3628288,0.0"
3152,"0.0,0.0,0.0,1.15127,0.0,0.0,1.0945047,0.0"
3153,"0.0,0.0,0.0,0.85291994,0.0,0.0,0.40861103,0.0"
3154,"0.0,0.0,0.0,0.7000689,0.0,0.0,0.22483537,0.0"
3155,"0.0,0.0,0.0,0.88287646,0.0,0.0,0.44615433,0.0"
3156,"0.0,0.0,0.0,0.44537082,0.0,0.0,0.0,0.0"
3157,"0.0,0.0,0.0,0.8090528,0.0,0.0,0.29750678,0.0"
3158,"0.0,0.0,0.0,0.8833948,0.0,0.0,0.45269147,0.0"
3159,"0.0,0.0,0.0,0.87807846,0.0,0.0,0.43778807,0.0"
3160,"0.0,0.0,0.0,1.0901461,0.0,0.0,0.9463237,0.0"
3161,"0.0,0.0,0.0,0.9170255,0.0,0.0,0.5103263,0.0"
3162,"0.0,0.0,0.0,0.4223541,0.0,0.0,0.0,0.0"
3163,"0.0,0.0,0.0,1.0181301,0.0,0.0,0.7625639,0.0"
3164,"0.0,0.0,0.0,0.82722586,0.0,0.0,0.3721551,0.0"
3165,"0.0,0.0,0.0,0.2829315,0.0,0.0,0.0,0.0"
3166,"0.0,0.0,0.0,0.6532776,0.0,0.0,0.11704826,0.0"
3167,"0.0,0.0,0.0,0.9456305,0.0,0.0,0.5829091,0.0"
3168,"0.0,0.0,0.0,1.0229871,0.0,0.0,0.7709235,0.0"
3169,"0.0,0.0,0.0,0.8221977,0.0,0.0,0.36411947,0.0"
3170,"0.0,0.0,0.0,0.88868153,0.0,0.0,0.4779368,0.0"
3171,"0.0,0.0,0.0,0.93478286,0.0,0.0,0.5563735,0.0"
3172,"0.0,0.0,0.0,0.7805606,0.0,0.0,0.25758463,0.0"
3173,"0.0,0.0,0.0,0.8199615,0.0,0.0,0.34718785,0.0"
3174,"0.0,0.0,0.0,0.86989355,0.0,0.0,0.42610383,0.0"
3175,"0.0,0.0,0.0,0.99355465,0.0,0.0,0.74135745,0.0"
3176,"0.0,0.0,0.0,0.9861151,0.0,0.0,0.6885451,0.0"
3177,"0.0,0.0,0.0,0.80943054,0.0,0.0,0.29852942,0.0"
3178,"0.0,0.0,0.0,1.0625402,0.0,0.0,0.87466305,0.0"
3179,"0.0,0.0,0.0,0.92187816,0.0,0.0,0.5253117,0.0"
3180,"0.0,0.0,0.0,0.49572393,0.0,0.0,0.0,0.0"
3181,"0.0,0.0,0.0,0.9667642,0.0,0.0,0.6326958,0.0"
3182,"0.0,0.0,0.0,1.1085781,0.0,0.0,0.93523574,0.0"
3183,"0.0,0.0,0.0,0.8230958,0.0,0.0,0.36579308,0.0"
3184,"0.0,0.0,0.0,0.67189217,0.0,0.0,0.18808244,0.0"
3185,"0.0,0.0,0.0,0.8342695,0.0,0.0,0.3708379,0.0"
3186,"0.0,0.0,0.0,0.8513453,0.0,0.0,0.3951144,0.0"
3187,"0.0,0.0,0.0,0.64441365,0.0,0.0,0.15920126,0.0"
3188,"0.0,0.0,0.0,1.0409973,0.0,0.0,0.77197915,0.0"
3189,"0.0,0.0,0.0,0.91328305,0.0,0.0,0.5488899,0.0"
3190,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3191,"0.0,0.0,0.0,0.8210463,0.0,0.0,0.36679292,0.0"
3192,"0.0,0.0,0.0,0.8749046,0.0,0.0,0.44021007,0.0"
3193,"0.0,0.0,0.0,0.9571216,0.0,0.0,0.6134205,0.0"
3194,"0.0,0.0,0.0,0.763312,0.0,0.0,0.28796405,0.0"
3195,"0.0,0.0,0.0,0.84906834,0.0,0.0,0.4025589,0.0"
3196,"0.0,0.0,0.0,1.0807662,0.0,0.0,0.91548413,0.0"
3197,"0.0,0.0,0.0,0.7990521,0.0,0.0,0.2802942,0.0"
3198,"0.0,0.0,0.0,1.0213464,0.0,0.0,0.7664425,0.0"
3199,"0.0,0.0,0.0,0.8185291,0.0,0.0,0.31534207,0.0"
3200,"0.0,0.0,0.0,1.0078015,0.0,0.0,0.7392226,0.0"
3201,"0.0,0.0,0.0,0.9502406,0.0,0.0,0.6019604,0.0"
3202,"0.0,0.0,0.0,0.8551787,0.0,0.0,0.4070367,0.0"
3203,"0.0,0.0,0.0,0.9302732,0.0,0.0,0.57724625,0.0"
3204,"0.0,0.0,0.0,0.98003435,0.0,0.0,0.70172006,0.0"
3205,"0.0,0.0,0.0,0.41266525,0.0,0.0,0.0,0.0"
3206,"0.0,0.0,0.0,0.62542546,0.0,0.0,0.11150806,0.0"
3207,"0.0,0.0,0.0,0.7472006,0.0,0.0,0.22171326,0.0"
3208,"0.0,0.0,0.0,0.6080108,0.0,0.0,0.036349487,0.0"
3209,"0.0,0.0,0.0,0.8268165,0.0,0.0,0.37668204,0.0"
3210,"0.0,0.0,0.0,1.0134002,0.0,0.0,0.79514056,0.0"
3211,"0.0,0.0,0.0,0.7812312,0.0,0.0,0.312051,0.0"
3212,"0.0,0.0,0.0,0.75060093,0.0,0.0,0.28009403,0.0"
3213,"0.0,0.0,0.0,0.921214,0.0,0.0,0.5451357,0.0"
3214,"0.0,0.0,0.0,0.7703102,0.0,0.0,0.2972026,0.0"
3215,"0.0,0.0,0.0,0.85770047,0.0,0.0,0.41182974,0.0"
3216,"0.0,0.0,0.0,0.684669,0.0,0.0,0.09386562,0.0"
3217,"0.0,0.0,0.0,0.86665905,0.0,0.0,0.42725343,0.0"
3218,"0.0,0.0,0.0,0.9174388,0.0,0.0,0.51587176,0.0"
3219,"0.0,0.0,0.0,0.86343133,0.0,0.0,0.40929252,0.0"
3220,"0.0,0.0,0.0,0.80030227,0.0,0.0,0.34519172,0.0"
3221,"0.0,0.0,0.0,0.92002946,0.0,0.0,0.5196094,0.0"
3222,"0.0,0.0,0.0,0.89898,0.0,0.0,0.47562647,0.0"
3223,"0.0,0.0,0.0,0.84951156,0.0,0.0,0.40979266,0.0"
3224,"0.0,0.0,0.0,1.0664641,0.0,0.0,0.8856141,0.0"
3225,"0.0,0.0,0.0,0.4234044,0.0,0.0,0.0,0.0"
3226,"0.0,0.0,0.0,0.9338264,0.0,0.0,0.5828468,0.0"
3227,"0.0,0.0,0.0,0.84296197,0.0,0.0,0.39292654,0.0"
3228,"0.0,0.0,0.0,0.7260933,0.0,0.0,0.17740072,0.0"
3229,"0.0,0.0,0.0,0.86588997,0.0,0.0,0.4228897,0.0"
3230,"0.0,0.0,0.0,0.92442226,0.0,0.0,0.56268847,0.0"
3231,"0.0,0.0,0.0,0.7556463,0.0,0.0,0.21941838,0.0"
3232,"0.0,0.0,0.0,0.8316744,0.0,0.0,0.34831744,0.0"
3233,"0.0,0.0,0.0,0.7636949,0.0,0.0,0.23206735,0.0"
3234,"0.0,0.0,0.0,0.75067616,0.0,0.0,0.22184014,0.0"
3235,"0.0,0.0,0.0,0.7835001,0.0,0.0,0.25581196,0.0"
3236,"0.0,0.0,0.0,0.88624924,0.0,0.0,0.46703038,0.0"
3237,"0.0,0.0,0.0,0.9313469,0.0,0.0,0.5743774,0.0"
3238,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3239,"0.0,0.0,0.0,0.4644307,0.0,0.0,0.0,0.0"
3240,"0.0,0.0,0.0,0.8183124,0.0,0.0,0.3146655,0.0"
3241,"0.0,0.0,0.0,0.86744285,0.0,0.0,0.4297066,0.0"
3242,"0.0,0.0,0.0,0.7490289,0.0,0.0,0.21656813,0.0"
3243,"0.0,0.0,0.0,0.2565403,0.0,0.0,0.0,0.0"
3244,"0.0,0.0,0.0,0.9132196,0.0,0.0,0.5444064,0.0"
3245,"0.0,0.0,0.0,0.81317,0.0,0.0,0.35310313,0.0"
3246,"0.0,0.0,0.0,1.063835,0.0,0.0,0.88024426,0.0"
3247,"0.0,0.0,0.0,0.7845147,0.0,0.0,0.2465435,0.0"
3248,"0.0,0.0,0.0,0.54227066,0.0,0.0,0.0,0.0"
3249,"0.0,0.0,0.0,0.83476573,0.0,0.0,0.34442624,0.0"
3250,"0.0,0.0,0.0,0.93366385,0.0,0.0,0.55340666,0.0"
3251,"0.0,0.0,0.0,0.8271743,0.0,0.0,0.36288422,0.0"
3252,"0.0,0.0,0.0,0.9565341,0.0,0.0,0.6083336,0.0"
3253,"0.0,0.0,0.0,0.95107937,0.0,0.0,0.6417604,0.0"
3254,"0.0,0.0,0.0,0.59059006,0.0,0.0,0.010619605,0.0"
3255,"0.0,0.0,0.0,0.94483256,0.0,0.0,0.58184326,0.0"
3256,"0.0,0.0,0.0,0.968233,0.0,0.0,0.696677,0.0"
3257,"0.0,0.0,0.0,0.5145027,0.0,0.0,0.0,0.0"
3258,"0.0,0.0,0.0,0.7131248,0.0,0.0,0.16190492,0.0"
3259,"0.0,0.0,0.0,0.6180976,0.0,0.0,0.12547702,0.0"
3260,"0.0,0.0,0.0,0.9309251,0.0,0.0,0.5489202,0.0"
3261,"0.0,0.0,0.0,0.9252552,0.0,0.0,0.5327917,0.0"
3262,"0.0,0.0,0.0,0.705078,0.0,0.0,0.23321854,0.0"
3263,"0.0,0.0,0.0,0.8248539,0.0,0.0,0.32831517,0.0"
3264,"0.0,0.0,0.0,0.8564469,0.0,0.0,0.40982535,0.0"
3265,"0.0,0.0,0.0,1.0004027,0.0,0.0,0.7717036,0.0"
3266,"0.0,0.0,0.0,1.1050134,0.0,0.0,0.98177993,0.0"
3267,"0.0,0.0,0.0,0.92229515,0.0,0.0,0.5857614,0.0"
3268,"0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
3269,"0.0,0.0,0.0,0.81174976,0.0,0.0,0.3121175,0.0"
3270,"0.0,0.0,0.0,0.7190324,0.0,0.0,0.24193813,0.0"
3271,"0.0,0.0,0.0,1.0259042,0.0,0.0,0.779051,0.0"
3272,"0.0,0.0,0.0,0.84849215,0.0,0.0,0.39735413,0.0"
3273,"0.0,0.0,0.0,0.6003602,0.0,0.0,0.0390681,0.0"
3274,"0.0,0.0,0.0,0.7759896,0.0,0.0,0.2228348,0.0"
3275,"0.0,0.0,0.0,0.85383326,0.0,0.0,0.3998688,0.0"
3276,"0.0,0.0,0.0,0.71198314,0.0,0.0,0.17234035,0.0"
3277,"0.0,0.0,0.0,0.8753582,0.0,0.0,0.44136673,0.0"
3278,"0.0,0.0,0.0,0.9098642,0.0,0.0,0.54297465,0.0"
3279,"0.0,0.0,0.0,0.72920334,0.0,0.0,0.17849018,0.0"
3280,"0.0,0.0,0.0,0.66029805,0.0,0.0,0.053758133,0.0"
3281,"0.0,0.0,0.0,1.0548035,0.0,0.0,0.8091801,0.0"
3282,"0.0,0.0,0.0,0.7222707,0.0,0.0,0.18717413,0.0"
3283,"0.0,0.0,0.0,0.68693805,0.0,0.0,0.13273992,0.0"
3284,"0.0,0.0,0.0,0.80489576,0.0,0.0,0.28364208,0.0"
3285,"0.0,0.0,0.0,0.58297443,0.0,0.0,0.08166756,0.0"
3286,"0.0,0.0,0.0,0.50303507,0.0,0.0,0.0,0.0"
3287,"0.0,0.0,0.0,0.2509774,0.0,0.0,0.0,0.0"
3288,"0.0,0.0,0.0,0.82912946,0.0,0.0,0.37297586,0.0"
3289,"0.0,0.0,0.0,0.9788616,0.0,0.0,0.6620338,0.0"
3290,"0.0,0.0,0.0,0.7917979,0.0,0.0,0.26600197,0.0"
3291,"0.0,0.0,0.0,0.7635918,0.0,0.0,0.24874368,0.0"
3292,"0.0,0.0,0.0,0.8076855,0.0,0.0,0.34219593,0.0"
3293,"0.0,0.0,0.0,0.737474,0.0,0.0,0.27694428,0.0"
3294,"0.0,0.0,0.0,0.66752404,0.0,0.0,0.07882473,0.0"
3295,"0.0,0.0,0.0,0.8577842,0.0,0.0,0.4146369,0.0"
3296,"0.0,0.0,0.0,0.9972711,0.0,0.0,0.71187264,0.0"
3297,"0.0,0.0,0.0,0.9393071,0.0,0.0,0.5870414,0.0"
3298,"0.0,0.0,0.0,0.9581768,0.0,0.0,0.6120408,0.0"
3299,"0.0,0.0,0.0,0.4639858,0.0,0.0,0.0,0.0"
3300,"0.0,0.0,0.0,0.83802426,0.0,0.0,0.36979944,0.0"
3301,"0.0,0.0,0.0,0.8124434,0.0,0.0,0.29980263,0.0"
3302,"0.0,0.0,0.0,0.8216865,0.0,0.0,0.31788713,0.0"
3303,"0.0,0.0,0.0,0.80523384,0.0,0.0,0.41747054,0.0"
3304,"0.0,0.0,0.0,0.93785965,0.0,0.0,0.56063586,0.0"
3305,"0.0,0.0,0.0,0.6744663,0.0,0.0,0.08379397,0.0"
3306,"0.0,0.0,0.0,0.77199006,0.0,0.0,0.2348586,0.0"
3307,"0.0,0.0,0.0,1.2530522,0.0,0.0,1.3498495,0.0"
3308,"0.0,0.0,0.0,0.5956199,0.0,0.0,0.09960891,0.0"
3309,"0.0,0.0,0.0,0.8694896,0.0,0.0,0.44018593,0.0"
3310,"0.0,0.0,0.0,0.8675364,0.0,0.0,0.44174153,0.0"
3311,"0.0,0.0,0.0,0.9601288,0.0,0.0,0.60724276,0.0"
3312,"0.0,0.0,0.0,0.82708186,0.0,0.0,0.37238753,0.0"
3313,"0.0,0.0,0.0,0.5444095,0.0,0.0,0.0,0.0"
3314,"0.0,0.0,0.0,0.9209154,0.0,0.0,0.5193643,0.0"
3315,"0.0,0.0,0.0,0.836619,0.0,0.0,0.37199315,0.0"
3316,"0.0,0.0,0.0,0.705132,0.0,0.0,0.13675196,0.0"
3317,"0.0,0.0,0.0,1.1573324,0.0,0.0,1.1070443,0.0"
3318,"0.0,0.0,0.0,0.8443246,0.0,0.0,0.3667744,0.0"
3319,"0.0,0.0,0.0,0.8345207,0.0,0.0,0.3856015,0.0"
3320,"0.0,0.0,0.0,0.8335875,0.0,0.0,0.35297412,0.0"
3321,"0.0,0.0,0.0,0.73795193,0.0,0.0,0.19884272,0.0"
3322,"0.0,0.0,0.0,0.7625717,0.0,0.0,0.22800578,0.0"
3323,"0.0,0.0,0.0,0.735227,0.0,0.0,0.20263797,0.0"
3324,"0.0,0.0,0.0,0.5392703,0.0,0.0,0.0,0.0"
3325,"0.0,0.0,0.0,0.076880336,0.0,0.0,0.0,0.0"
3326,"0.0,0.0,0.0,0.8216852,0.0,0.0,0.32034713,0.0"
3327,"0.0,0.0,0.0,0.96518624,0.0,0.0,0.61960053,0.0"
3328,"0.0,0.0,0.0,1.0533438,0.0,0.0,0.8513751,0.0"
3329,"0.0,0.0,0.0,0.9835409,0.0,0.0,0.67862713,0.0"
3330,"0.0,0.0,0.0,0.9475341,0.0,0.0,0.587831,0.0"
3331,"0.0,0.0,0.0,0.586014,0.0,0.0,0.0936953,0.0"
3332,"0.0,0.0,0.0,0.7304981,0.0,0.0,0.20550206,0.0"
3333,"0.0,0.0,0.0,0.91635406,0.0,0.0,0.5123681,0.0"
3334,"0.0,0.0,0.0,1.1033651,0.0,0.0,0.97464824,0.0"
3335,"0.0,0.0,0.0,0.734071,0.0,0.0,0.26014632,0.0"
3336,"0.0,0.0,0.0,0.82635206,0.0,0.0,0.37971157,0.0"
3337,"0.0,0.0,0.0,0.85272276,0.0,0.0,0.4098787,0.0"
3338,"0.0,0.0,0.0,1.1616691,0.0,0.0,1.0666503,0.0"
3339,"0.0,0.0,0.0,0.9634784,0.0,0.0,0.6374919,0.0"
3340,"0.0,0.0,0.0,0.7747222,0.0,0.0,0.24289457,0.0"
3341,"0.0,0.0,0.0,1.0082252,0.0,0.0,0.7893312,0.0"
3342,"0.0,0.0,0.0,0.98457175,0.0,0.0,0.68601704,0.0"
3343,"0.0,0.0,0.0,0.5014998,0.0,0.0,0.0,0.0"
3344,"0.0,0.0,0.0,0.7394074,0.0,0.0,0.1656742,0.0"
3345,"0.0,0.0,0.0,0.8249858,0.0,0.0,0.32855254,0.0"
3346,"0.0,0.0,0.0,0.67478096,0.0,0.0,0.08825359,0.0"
3347,"0.0,0.0,0.0,1.0679867,0.0,0.0,0.88569003,0.0"
3348,"0.0,0.0,0.0,0.82283354,0.0,0.0,0.32468453,0.0"
3349,"0.0,0.0,0.0,0.89331025,0.0,0.0,0.4985069,0.0"
3350,"0.0,0.0,0.0,0.9364289,0.0,0.0,0.559068,0.0"
3351,"0.0,0.0,0.0,0.7626153,0.0,0.0,0.20702095,0.0"
3352,"0.0,0.0,0.0,0.7504308,0.0,0.0,0.281971,0.0"
3353,"0.0,0.0,0.0,0.72811484,0.0,0.0,0.20515668,0.0"
3354,"0.0,0.0,0.0,0.4921801,0.0,0.0,0.0,0.0"
3355,"0.0,0.0,0.0,0.40089422,0.0,0.0,0.0,0.0"
3356,"0.0,0.0,0.0,0.9086791,0.0,0.0,0.5388903,0.0"
3357,"0.0,0.0,0.0,0.9805939,0.0,0.0,0.67275316,0.0"
3358,"0.0,0.0,0.0,0.9716859,0.0,0.0,0.69953936,0.0"
3359,"0.0,0.0,0.0,1.1506156,0.0,0.0,1.0962217,0.0"
3360,"0.0,0.0,0.0,1.1127894,0.0,0.0,0.99778265,0.0"
3361,"0.0,0.0,0.0,1.020114,0.0,0.0,0.8149238,0.0"
3362,"0.0,0.0,0.0,1.128585,0.0,0.0,1.0387433,0.0"
3363,"0.0,0.0,0.0,1.1482706,0.0,0.0,1.0880195,0.0"
3364,"0.0,0.0,0.0,0.96430725,0.0,0.0,0.64730436,0.0"
3365,"0.0,0.0,0.0,1.1564164,0.0,0.0,1.0907365,0.0"
3366,"0.0,0.0,0.0,1.0632998,0.0,0.0,0.9292359,0.0"
3367,"0.0,0.0,0.0,0.7498447,0.0,0.0,0.26880375,0.0"
3368,"0.0,0.0,0.0,0.88276696,0.0,0.0,0.45184523,0.0"
3369,"0.0,0.0,0.0,0.82643706,0.0,0.0,0.3490606,0.0"
3370,"0.0,0.0,0.0,0.65862393,0.0,0.0,0.1729124,0.0"
3371,"0.0,0.0,0.0,0.8694366,0.0,0.0,0.42962897,0.0"
